id,total_rent,living_space,rooms,age,floor,zipcode,city,district,has_balcony,has_kitchen,has_cellar,has_elevator,needs_wbs
104639274,1590.74,103.73,4.0,1,None,12527,Berlin,Grünau (Köpenick),True,True,False,True,False
104641215,748.56,67.07,3.0,30,3,12557,Berlin,Köpenick (Köpenick),True,False,True,False,False
104641955,2254.0,94.0,3.0,2,3,10117,Berlin,Mitte (Mitte),False,True,False,True,False
104642341,1270.18,65.0,2.0,None,None,10243,Berlin,Friedrichshain (Friedrichshain),True,False,False,False,False
104642382,989.0,88.0,3.0,42,2,12309,Lichtenrade,Lichtenrade (Tempelhof),True,False,False,True,False
104644589,3950.0,215.0,4.5,113,3,10629,Berlin,None,True,True,True,True,False
104645658,2305.38,109.78,4.0,5,1,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645660,2077.27,101.33,4.0,5,1,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645708,2644.29,122.99,4.0,5,6,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645712,2251.91,104.74,3.0,5,6,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645717,2735.32,133.43,5.0,5,0,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645720,1435.83,75.57,2.0,5,1,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645722,1588.65,75.65,2.0,5,4,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645723,2094.32,97.41,3.0,5,6,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645728,2639.07,125.67,5.0,5,1,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645731,2422.26,115.34,4.0,5,4,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645734,2770.32,131.92,5.0,5,4,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645742,2037.09,99.37,3.0,5,0,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645745,1557.59,75.98,2.0,5,0,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645747,2087.31,101.82,4.0,5,4,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104645748,1596.0,76.0,2.0,5,0,10115,Berlin,Mitte (Mitte),True,False,False,True,False
104646089,822.85,57.03,3.0,78,None,13583,Berlin,Spandau (Spandau),True,True,False,False,False
104648600,933.0,80.0,3.0,20,4,13055,Berlin,None,True,True,True,True,False
104656953,999.0,61.82,2.0,104,None,13357,Berlin,Wedding (Wedding),False,True,False,False,False
104672773,772.22,70.63,2.0,54,7,13589,Berlin,Spandau (Spandau),True,False,True,True,False
104673988,2350.0,130.0,4.0,118,0,10627,berlin,Charlottenburg (Charlottenburg),True,True,False,True,False
104687470,1380.0,66.07,2.0,1,4,10179,Berlin,Mitte (Mitte),True,True,True,True,False
104687749,2490.0,116.0,3.0,0,5,10785,Berlin,Schöneberg (Schöneberg),True,True,True,True,False
104688813,1555.0,96.64,3.0,39,0,13465,Berlin,Frohnau (Reinickendorf),True,True,True,False,False
104689355,1229.08,75.02,2.0,118,4,10243,Berlin,Friedrichshain (Friedrichshain),True,False,False,False,False
104689577,1434.58,102.47,3.0,118,5,13156,Berlin,Niederschönhausen (Pankow),True,False,False,True,False
104693840,549.99,41.15,1.0,41,0,14059,Berlin,Charlottenburg (Charlottenburg),True,False,True,True,False
104695695,850.0,35.3,1.0,118,4,12047,Berlin,Neukölln (Neukölln),False,True,False,False,False
104696395,660.0,40.0,1.0,None,4,12157,Berlin,Schöneberg (Schöneberg),False,False,False,False,False
104696933,1100.0,46.88,2.0,108,3,12049,Berlin,Neukölln (Neukölln),True,True,False,False,False
104697185,1355.52,70.6,2.0,None,4,10585,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,False
104698030,1577.22,83.0,3.0,1,5,10557,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
104711775,686.13,67.73,2.0,25,7,13347,Berlin,Wedding (Wedding),True,True,False,True,False
104714989,1440.12,68.22,2.0,0,4,10115,Berlin,None,True,True,True,True,False
104716246,1761.0,126.58,4.0,118,2,13509,Berlin,Tegel (Reinickendorf),True,False,False,False,False
104716401,889.0,66.0,2.0,123,None,12203,Berlin,Lichterfelde (Steglitz),True,False,False,False,False
104719709,1783.0,115.0,3.0,118,5,10711,Berlin,Wilmersdorf (Wilmersdorf),False,True,True,True,False
104720444,1600.0,42.5,2.0,4,1,10115,Berlin,None,False,True,True,True,False
104722530,1749.0,163.0,4.0,22,5,10551,Berlin,- Moabit, Tiergarten (Tiergarten),True,False,False,False,False
104723536,649.64,53.04,2.0,63,2,13587,Berlin,Spandau (Spandau),True,False,True,False,False
104725564,1650.0,111.12,4.0,118,3,12051,Berlin,Neukölln (Neukölln),True,False,False,False,False
104734118,930.0,83.57,3.0,65,3,12203,Berlin,Lichterfelde (Steglitz),True,True,False,False,False
104738380,1500.0,85.0,3.0,21,0,13088,Berlin,None,True,True,True,False,False
104741841,1278.0,108.76,4.0,23,0,13587,Berlin,Spandau (Spandau),True,True,True,False,False
104743594,834.0,63.89,3.0,2,2,13591,Berlin-Falkensee,Staaken (Spandau),True,False,False,False,False
104743642,2191.16,87.78,2.0,0,5,10245,Berlin,Friedrichshain (Friedrichshain),True,True,False,True,False
104744825,644.55,52.59,1.5,54,11,13589,Berlin,Spandau (Spandau),True,False,True,True,False
104745699,1296.0,86.3,2.0,None,1,13359,Berlin-Wedding,Wedding (Wedding),False,False,False,False,False
104746651,1857.0,105.0,3.0,None,2,10585,Berlin,None,True,True,False,True,False
104746917,599.61,41.2,1.0,118,0,13507,Berlin,None,False,True,False,False,False
104750110,630.5,39.23,1.0,63,1,12047,Berlin,Neukölln (Neukölln),True,False,False,False,False
104750126,1411.0,100.79,3.0,112,2,13187,Berlin,Pankow (Pankow),False,False,False,False,False
104750367,1100.0,54.0,2.0,0,6,10785,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
104757717,909.04,67.62,3.0,22,1,12349,Berlin,Buckow (Neukölln),True,True,True,False,False
104757749,861.0,56.0,2.0,88,1,10367,Berlin,Lichtenberg (Lichtenberg),True,False,True,False,False
104760219,746.94,78.61,2.0,32,6,12051,Berlin,Neukölln (Neukölln),True,True,False,True,True
104774795,2313.75,153.5,4.0,111,1,10627,Berlin,Charlottenburg (Charlottenburg),True,True,True,False,False
104776444,999.0,84.55,3.0,24,3,12557,Berlin,Köpenick (Köpenick),True,False,True,True,False
104779779,6235.25,350.0,5.0,108,1,14195,Berlin,None,True,True,False,True,False
104780519,890.0,65.6,2.0,114,2,12055,Berlin,Neukölln (Neukölln),False,True,False,False,False
104781454,890.0,66.0,2.0,118,2,12439,Berlin,Niederschöneweide (Treptow),True,False,True,False,False
104783074,850.0,42.87,2.0,85,0,13407,Berlin,Reinickendorf (Reinickendorf),False,True,False,False,False
104783380,1350.0,84.11,3.0,85,4,13407,Berlin,Reinickendorf (Reinickendorf),False,True,False,False,False
104783713,850.0,42.71,2.0,85,1,13407,Berlin,Reinickendorf (Reinickendorf),True,True,False,False,False
104785232,2486.44,82.0,2.0,112,None,10629,Berlin,Charlottenburg (Charlottenburg),True,True,False,True,False
104785241,8353.67,330.0,8.0,112,None,10629,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,False
104795299,1560.0,112.0,4.0,None,2,12623,Berlin,None,True,True,False,False,False
104796306,890.0,84.0,3.0,None,None,13127,Berlin,Französisch Buchholz (Pankow),False,False,False,False,False
104796716,850.0,55.0,2.0,None,2,14059,Berlin,Charlottenburg (Charlottenburg),False,False,False,False,False
104798377,960.0,58.0,2.0,48,None,14055,Berlin,Charlottenburg (Charlottenburg),False,True,False,False,False
104817151,1550.0,89.49,3.0,5,4,10117,Berlin,Mitte (Mitte),True,True,True,True,False
104824693,934.0,75.0,3.0,44,2,12057,Berlin,Neukölln (Neukölln),False,False,False,True,False
104824921,899.0,73.0,3.0,46,5,12057,Berlin,Neukölln (Neukölln),True,False,False,True,False
104824987,1079.0,61.7,2.0,43,3,13353,Berlin,Wedding (Wedding),True,True,False,True,False
104825121,979.0,68.6,2.0,108,3,12459,Berlin,Oberschöneweide (Köpenick),True,True,False,False,False
104828376,2160.0,180.0,5.0,None,1,10585,Berlin,None,True,True,False,False,False
104828906,655.0,36.0,1.0,145,2,10557,Berlin,None,False,False,False,False,False
104831817,989.0,96.71,3.0,23,None,13585,Berlin-Spandau,None,False,True,False,True,False
104832011,2369.0,133.55,4.0,1,4,13086,Berlin,Weißensee (Weißensee),False,True,True,True,False
104832226,565.7,29.01,1.0,None,5,12439,Berlin,Niederschöneweide (Treptow),True,True,True,True,False
104832375,730.27,68.78,2.0,43,0,14089,Berlin,Gatow (Spandau),True,True,True,False,True
104832382,688.39,33.58,1.0,None,3,12439,Berlin,Niederschöneweide (Treptow),True,True,True,True,False
104833382,1190.0,76.18,2.0,None,0,10711,Berlin,Wilmersdorf (Wilmersdorf),True,True,True,False,False
104833489,849.63,71.79,2.0,91,1,13583,Berlin,Spandau (Spandau),False,False,True,False,False
104834204,1980.0,140.0,4.0,107,0,10825,Berlin,None,False,True,True,False,False
104834333,1545.0,101.09,3.0,None,None,14057,Berlin,None,False,False,False,False,False
104834385,2760.0,179.0,3.5,113,5,10629,Berlin,Charlottenburg (Charlottenburg),True,True,True,True,False
104835723,936.0,72.0,2.0,None,1,12683,Berlin,Biesdorf (Marzahn),True,False,True,True,False
104839292,3915.0,153.0,3.0,17,0,10117,Berlin,Mitte (Mitte),True,True,False,True,False
104847502,987.68,79.92,3.0,22,2,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,True,True,True,False
104847671,1308.33,104.77,4.0,22,2,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,True,True,True,False
104849922,790.0,62.49,2.0,53,None,10585,Berlin,Charlottenburg (Charlottenburg),True,False,True,True,False
104850388,657.08,60.0,2.0,21,0,13125,Berlin,Karow (Weißensee),True,False,True,False,False
104852194,947.08,72.5,2.0,28,3,12207,Berlin-Lichterfelde,None,True,True,True,False,False
104853423,949.0,60.35,2.0,116,2,13187,Berlin,Pankow (Pankow),False,True,False,False,False
104854675,639.0,49.0,2.0,46,1,12057,Berlin,Neukölln (Neukölln),True,False,False,True,False
104854733,1006.95,63.53,2.0,108,5,13359,Berlin,Wedding (Wedding),True,False,False,True,False
104855451,666.42,55.8,1.5,91,2,13583,Berlin,Spandau (Spandau),False,False,False,False,False
104856122,2538.0,137.5,4.0,118,2,10115,Berlin,Mitte (Mitte),True,False,True,True,False
104856262,1160.0,82.0,3.0,37,3,12203,Berlin,Lichterfelde (Steglitz),True,True,True,True,False
104861222,1744.5,87.44,3.0,61,5,10785,Berlin,Tiergarten (Tiergarten),True,False,False,True,False
104861303,778.0,60.4,3.0,88,2,10315,Berlin,Friedrichsfelde (Lichtenberg),True,False,False,False,False
104861807,799.0,71.2,3.0,34,6,13051,Berlin,Neu-Hohenschönhausen (Hohenschönhausen),True,True,True,True,False
104861815,514.0,34.79,1.0,33,5,12629,Berlin,Hellersdorf (Hellersdorf),True,False,True,True,False
104869245,1085.0,100.0,4.0,118,2,12347,Berlin,Britz (Neukölln),False,False,False,False,False
104869907,1680.0,109.0,3.0,158,2,10961,Berlin,Kreuzberg (Kreuzberg),False,False,False,False,False
104871882,879.0,74.49,3.0,21,1,12559,Berlin,Köpenick (Köpenick),True,True,False,False,True
104872818,1083.0,71.0,2.0,118,1,10439,Berlin,None,True,False,False,False,False
104873479,1140.0,75.0,2.0,118,1,10439,Berlin,None,True,False,False,False,False
104875389,1450.0,85.0,3.0,88,3,12051,Berlin,Neukölln (Neukölln),False,True,True,False,False
104877035,1800.0,91.76,4.0,38,7,10557,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
104879046,860.0,40.0,1.0,108,4,12049,Berlin,Neukölln (Neukölln),False,True,False,False,False
104879227,795.1,76.81,3.0,53,7,13589,Berlin,Spandau (Spandau),True,False,True,True,False
104879231,680.25,59.35,2.0,53,3,13589,Berlin,Spandau (Spandau),True,False,True,True,False
104879299,1104.37,60.68,2.5,62,1,10717,Berlin,Wilmersdorf (Wilmersdorf),True,True,True,True,False
104879462,949.48,65.8,2.0,118,3,13507,Berlin,None,False,True,False,False,False
104879659,1500.0,80.5,3.0,118,4,12045,Berlin,Neukölln (Neukölln),False,True,False,False,False
104879703,1976.04,93.74,3.0,0,5,10115,Berlin,None,True,True,True,True,False
104880208,770.0,39.5,1.0,118,2,13359,Berlin,Wedding (Wedding),False,True,True,False,False
104880575,894.43,59.01,2.0,93,4,13359,Berlin,None,False,True,False,False,False
104881309,1171.0,105.0,3.0,113,4,13587,Berlin,Spandau (Spandau),True,False,False,False,False
104881463,698.73,60.12,2.0,92,0,13583,Berlin,Spandau (Spandau),False,False,True,False,False
104881596,2664.0,117.34,4.0,0,6,10179,Berlin,Mitte (Mitte),True,True,True,True,False
104882604,968.6,59.79,2.0,118,2,10247,Berlin,Friedrichshain (Friedrichshain),True,False,True,False,False
104882921,1270.18,62.88,2.0,118,3,10243,Berlin,Friedrichshain (Friedrichshain),True,False,False,True,False
104891680,829.45,72.56,3.0,20,1,13125,Berlin,Karow (Weißensee),False,False,False,False,True
104892819,1176.75,83.5,3.0,118,4,10715,Berlin,Wilmersdorf (Wilmersdorf),True,False,False,True,False
104892981,1440.0,87.0,2.0,118,4,12163,Berlin,Steglitz (Steglitz),False,True,True,False,False
104892982,515.0,22.4,1.0,0,2,13088,Berlin,Weißensee (Weißensee),True,True,False,True,False
104893320,699.47,59.35,2.0,54,4,13589,Berlin,Spandau (Spandau),True,False,True,True,False
104893324,699.79,62.15,2.0,53,16,13589,Berlin,Spandau (Spandau),True,False,True,True,False
104893727,969.0,57.0,1.0,23,0,10785,Berlin,Tiergarten (Tiergarten),False,True,False,False,False
104895093,715.0,54.55,2.0,20,12,10315,Berlin,Friedrichsfelde (Lichtenberg),True,True,True,True,False
104896731,1399.0,109.81,5.0,19,1,12555,Berlin,Köpenick (Köpenick),False,True,True,True,False
104896807,1950.0,122.31,4.0,118,0,10243,Berlin,Friedrichshain (Friedrichshain),False,False,True,False,False
104897042,1609.0,112.8,4.0,118,5,10115,Berlin,None,True,False,True,False,False
104897044,999.7,58.16,2.0,118,4,10559,Berlin,None,False,True,False,False,False
104897422,849.0,73.55,3.0,21,2,12559,Berlin,Köpenick (Köpenick),True,False,False,False,False
104899281,1390.0,103.0,4.0,96,None,14165,Berlin,Zehlendorf (Zehlendorf),True,False,True,False,False
104899508,807.47,75.0,3.0,21,2,13125,Berlin,Karow (Weißensee),False,True,True,False,False
104900856,1515.3,105.0,3.0,118,5,13156,Berlin,Niederschönhausen (Pankow),False,False,False,False,False
104901350,920.0,67.86,3.0,1,2,12555,Berlin,None,True,False,True,False,False
104901436,940.0,72.36,3.0,1,1,12559,Berlin,Müggelheim (Köpenick),True,False,True,False,False
104901524,920.0,67.86,3.0,1,2,12559,Berlin,Müggelheim (Köpenick),True,False,True,False,False
104902340,2930.0,127.37,3.0,0,5,10439,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,True,True,True,False
104903063,738.68,57.97,2.0,87,3,13595,Berlin,Spandau (Spandau),False,False,False,False,False
104906940,516.0,35.69,1.0,33,5,12627,Berlin,Hellersdorf (Hellersdorf),True,False,True,True,False
104914765,2750.0,119.16,3.0,0,5,10439,Berlin,Prenzlauer Berg (Prenzlauer Berg),True,True,True,True,False
104916917,1120.0,114.0,4.0,122,4,13597,Berlin,Spandau (Spandau),False,False,True,False,False
104917247,950.0,83.6,3.0,48,7,13587,Berlin,Spandau (Spandau),True,False,False,True,False
104917381,749.0,65.85,2.0,118,3,13585,Berlin,Spandau (Spandau),True,False,False,False,False
104918404,1050.0,75.0,3.0,42,8,10117,Berlin,Mitte (Mitte),True,True,False,True,False
104918902,1064.0,70.0,2.0,82,3,12099,Berlin,Tempelhof (Tempelhof),False,False,True,False,False
104919680,859.0,68.0,3.0,47,10,12057,Berlin,Neukölln (Neukölln),True,False,False,True,False
104921995,2647.0,153.0,4.0,4,4,10719,Berlin,None,True,True,True,True,False
104924620,2829.0,124.61,4.0,0,6,10179,Berlin,Mitte (Mitte),True,True,True,True,False
104924700,3376.0,148.7,4.0,0,6,10179,Berlin,Mitte (Mitte),True,True,True,True,False
104925104,2654.0,116.87,4.0,0,6,10179,Berlin,Mitte (Mitte),True,True,True,True,False
104925530,996.0,72.51,3.0,54,0,12247,Berlin,None,True,False,True,False,False
104927243,1236.0,77.0,3.0,125,2,14169,Berlin,Zehlendorf (Zehlendorf),False,True,False,False,False
104930028,2591.0,195.0,5.0,106,3,10715,Berlin,Wilmersdorf (Wilmersdorf),True,True,False,True,False
104930039,2615.0,135.0,3.0,5,1,10245,Berlin,Friedrichshain (Friedrichshain),True,True,True,True,False
104941723,2950.0,154.0,4.0,14,5,10785,Berlin,None,True,True,True,True,False
104942379,1107.5,69.0,2.0,None,3,10557,Berlin,Tiergarten (Tiergarten),True,True,True,False,False
104952185,1571.6,110.7,3.0,114,None,10777,Berlin,Wilmersdorf (Wilmersdorf),True,False,True,False,False
104955220,780.0,54.0,2.0,None,3,12249,Berlin,Lankwitz (Steglitz),True,False,True,False,False
104955605,1600.0,68.0,3.0,None,2,10999,Berlin,Kreuzberg (Kreuzberg),False,False,True,False,False
104956593,1484.0,60.0,2.0,106,2,10709,Berlin,Wilmersdorf (Wilmersdorf),True,True,False,False,False
104965036,1290.0,97.71,3.0,81,1,13465,Berlin,Frohnau (Reinickendorf),True,True,True,False,False
104968908,1963.0,138.77,4.0,100,None,10587,Berlin,- Lohmeyerstraße,False,False,False,False,False
104969872,1634.51,39.0,1.0,20,1,10178,Berlin,None,True,True,True,False,False
104970209,1813.11,106.85,4.0,1,None,12527,Berlin,Grünau (Köpenick),True,True,False,True,False
104970212,1925.82,106.51,3.0,1,None,12527,Berlin,Grünau (Köpenick),True,True,False,True,False
104971727,896.81,66.0,2.0,None,1,10247,Berlin,Friedrichshain (Friedrichshain),True,True,True,True,False
104980336,1024.0,52.0,2.0,1,4,14193,Berlin,Schmargendorf (Wilmersdorf),True,True,True,True,False
104980676,1900.0,95.0,3.0,50,2,12209,Berlin-Lichterfelde,None,True,True,True,False,False
104981279,1050.0,61.0,2.0,118,2,10711,Berlin,Wilmersdorf (Wilmersdorf),True,True,False,True,False
104981287,1638.0,86.02,3.0,2,4,10249,Berlin,Friedrichshain (Friedrichshain),True,True,True,True,False
104982004,2047.5,117.0,3.0,100,0,12167,Berlin,Steglitz,True,True,True,False,False
104982472,2750.0,220.0,7.0,18,0,12205,Berlin,Lichterfelde (Steglitz),True,True,True,False,False
104983349,2390.0,149.72,3.0,53,6,10715,Berlin,None,True,True,True,True,False
104984589,1290.0,87.17,2.0,113,2,10437,Berlin,Prenzlauer Berg (Prenzlauer Berg),False,False,False,False,False
104985645,806.72,50.42,2.0,None,1,12459,Berlin,Oberschöneweide (Köpenick),True,True,True,True,False
104985711,2650.0,99.47,3.0,4,5,10117,Berlin,Mitte (Mitte),True,True,True,True,False
104985916,814.24,50.89,2.0,None,1,12459,Berlin,Oberschöneweide (Köpenick),True,True,True,True,False
104986091,816.48,51.03,2.0,None,1,12459,Berlin,Oberschöneweide (Köpenick),True,True,True,True,False
104986185,1094.94,66.36,3.0,None,1,12459,Berlin,Oberschöneweide (Köpenick),True,True,True,True,False
104986295,1148.72,66.4,3.0,None,3,12459,Berlin,Oberschöneweide (Köpenick),True,True,True,True,False
104986351,635.0,53.08,2.0,52,13,13593,Berlin,Staaken (Spandau),True,False,False,True,False
104986486,984.94,53.24,2.0,None,5,12459,Berlin,Oberschöneweide (Köpenick),True,True,True,True,False
104986574,1084.1,58.6,2.0,None,5,12459,Berlin,Oberschöneweide (Köpenick),True,True,True,True,False
104986594,2898.95,167.62,4.0,0,1,10115,Berlin,None,True,True,True,True,False
104987908,923.93,67.5,2.0,19,2,12555,Berlin,None,True,True,False,True,False
104989157,1559.65,75.98,2.0,0,0,10115,Berlin,Mitte (Mitte),True,False,True,True,False
104989450,1209.0,70.0,2.0,123,1,10789,Berlin-Charlottenburg,Charlottenburg (Charlottenburg),False,False,False,False,False
104989482,2038.98,99.37,3.0,0,0,10115,Berlin,Mitte (Mitte),True,False,True,True,False
104989500,698.9,54.79,2.0,95,3,12437,Berlin,Baumschulenweg (Treptow),False,True,False,False,False
104989645,2434.44,115.58,4.0,0,5,10115,Berlin,Mitte (Mitte),True,False,True,True,False
104990035,2089.75,101.7,3.0,0,5,10115,Berlin,Mitte (Mitte),True,False,True,True,False
104990227,2102.09,97.41,3.0,0,6,10115,Berlin,Mitte (Mitte),True,False,True,True,False
104990506,2076.73,96.58,3.0,0,6,10115,Berlin,Mitte (Mitte),True,False,True,True,False
104993623,2444.0,150.0,6.0,None,1,10707,Berlin,Wilmersdorf (Wilmersdorf),True,False,True,False,False
104994974,567.0,33.51,1.0,None,4,10553,Berlin,Tiergarten (Tiergarten),False,False,False,False,False
104994986,516.0,35.69,1.0,33,5,12627,Berlin,Hellersdorf (Hellersdorf),True,False,True,True,False
105002626,1481.5,89.0,3.0,116,5,12059,Berlin,Neukölln (Neukölln),True,False,False,True,False
105003405,1611.81,153.86,5.0,47,2,10319,Berlin,Friedrichsfelde (Lichtenberg),True,False,True,True,False
105004841,1345.0,98.0,4.0,30,1,12355,Berlin,Rudow (Neukölln),True,False,True,False,False
105005247,2000.0,112.01,4.0,86,1,10179,Berlin,Mitte (Mitte),False,True,False,True,False
105006406,1215.0,102.0,3.0,108,None,12587,Berlin,None,False,False,False,False,False
105007653,572.0,37.32,1.0,5,0,10115,Berlin,Mitte (Mitte),True,False,True,True,False
105008159,1392.0,92.0,2.0,98,0,10623,Berlin,Charlottenburg (Charlottenburg),False,True,True,False,False
105009132,1189.0,97.0,4.0,41,1,12309,Lichtenrade,Lichtenrade (Tempelhof),True,False,False,True,False
105009161,1711.56,83.45,3.0,None,3,10557,Berlin,Tiergarten (Tiergarten),True,False,True,True,False
105009338,1070.0,60.0,2.0,25,3,14059,Berlin,Charlottenburg (Charlottenburg),True,True,True,False,False
105009513,1618.11,83.0,3.0,None,3,12435,Berlin,None,True,True,True,True,False
105010223,1458.94,124.0,4.0,None,None,12107,Berlin,Lichtenrade (Tempelhof),True,True,True,False,False
105011672,1012.05,62.71,3.0,0,2,12524,Berlin,Altglienicke (Treptow),True,True,False,True,False
105014448,1099.0,60.78,2.0,108,None,10243,Berlin,Friedrichshain (Friedrichshain),False,True,False,False,False
105014770,2247.69,104.74,3.0,0,6,10115,Berlin,Mitte (Mitte),True,False,True,True,False
105015011,2645.32,122.99,4.0,0,6,10115,Berlin,Mitte (Mitte),True,False,True,True,False
105015584,13000.0,300.0,4.0,20,3,10179,Berlin,None,True,True,True,True,False
105016585,1067.0,50.79,2.0,49,4,13347,Berlin,Wedding (Wedding),True,False,False,True,False
105016744,1359.44,67.39,2.0,20,2,10785,Berlin,Tiergarten (Tiergarten),False,True,True,True,False
105016805,2449.0,115.93,4.0,20,2,10785,Berlin,Tiergarten (Tiergarten),False,True,True,True,False
105017084,800.0,65.22,2.0,100,1,13403,Berlin,Reinickendorf (Reinickendorf),True,False,False,False,False
105017088,828.0,71.2,3.0,34,10,10315,Berlin,Friedrichsfelde (Lichtenberg),True,False,True,True,False
105023716,1062.23,87.29,3.0,None,1,13156,Berlin,/ Niederschönhausen, Niederschönhausen (Pankow),True,False,True,False,False
105023957,1192.23,61.14,2.0,None,4,10829,Berlin,Schöneberg (Schöneberg),True,False,False,True,False
105023960,1593.0,85.35,3.0,None,4,10963,Berlin,Kreuzberg (Kreuzberg),True,True,True,True,False
105024029,1781.9,96.58,4.0,None,5,10829,Berlin,Schöneberg (Schöneberg),False,False,False,True,False
105025182,1483.26,100.56,3.0,49,2,14169,Berlin,Zehlendorf (Zehlendorf),True,False,True,True,False
105025783,862.79,65.98,2.0,21,2,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),False,True,True,True,False
105025816,1068.24,57.39,1.0,None,None,10245,Berlin,Friedrichshain (Friedrichshain),False,False,False,False,False
105026202,12300.0,403.0,4.0,10,0,10117,Berlin,Mitte (Mitte),True,True,True,False,False
105026948,794.77,60.93,2.0,20,3,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,True,True,True,False
105027217,1100.0,51.5,2.0,118,0,10629,Berlin,Charlottenburg (Charlottenburg),False,True,False,False,False
105027899,699.1,57.2,2.0,92,1,13583,Berlin,Spandau (Spandau),True,False,True,False,False
105027993,990.0,86.1,3.0,113,1,12487,Berlin,(Johannisthal), Johannisthal (Treptow),False,False,False,False,False
105028177,1087.0,58.0,2.0,22,1,12435,Berlin,Treptow (Treptow),True,True,False,True,False
105028238,1180.0,51.67,2.0,0,4,12059,Berlin,None,True,True,False,True,False
105029064,1487.35,83.75,2.5,0,None,12103,Berlin,Tempelhof (Tempelhof),True,True,False,True,False
105029181,844.17,63.73,2.0,21,2,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,True,True,True,False
105029206,1033.9,77.99,3.0,21,3,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,True,True,True,False
105029423,792.88,60.75,2.0,20,0,13055,Berlin,Alt-Hohenschönhausen (Hohenschönhausen),True,True,True,True,False
105029636,913.01,73.4,3.0,31,0,10963,Berlin,Kreuzberg (Kreuzberg),True,False,False,True,False
105029820,804.0,51.76,2.0,18,None,12555,Berlin,Köpenick (Köpenick),True,True,False,True,False
105029876,1400.0,88.04,4.0,27,1,12207,Berlin,Lichterfelde (Steglitz),True,True,False,False,False
105030430,1979.0,111.52,3.5,114,1,12053,Berlin,Neukölln (Neukölln),True,True,False,False,False
105030507,897.0,58.0,3.0,None,2,14163,Berlin,Zehlendorf (Zehlendorf),False,True,False,False,False
105030769,1690.0,139.0,4.0,0,None,12623,Berlin,Mahlsdorf (Hellersdorf),True,True,False,False,False
105031378,1765.0,60.0,1.5,None,4,10963,Berlin,Tiergarten (Tiergarten),True,True,False,True,False
105031607,849.37,72.58,2.0,100,3,13595,Berlin,Spandau (Spandau),True,False,False,False,False
105032756,2549.0,85.0,3.0,0,6,10963,Berlin,Tiergarten (Tiergarten),True,True,True,True,False
105033264,850.0,30.79,1.0,113,4,10115,Berlin,Mitte (Mitte),False,True,False,False,False
105033802,695.11,56.06,2.0,57,3,13583,Berlin,Spandau (Spandau),True,False,True,False,False
105033805,749.73,68.43,2.0,45,0,13583,Berlin,Spandau (Spandau),True,False,True,False,False
105033807,999.31,80.24,3.0,27,6,13589,Berlin,Spandau (Spandau),True,True,True,True,False
105033812,626.14,53.43,1.5,54,4,13589,Berlin,Spandau (Spandau),True,False,True,True,False
105035976,1839.0,93.33,3.0,0,2,10179,Berlin,Mitte (Mitte),True,True,True,True,False
105036352,1600.0,110.0,2.5,1,1,13357,Berlin,None,True,False,False,False,False
105036833,775.5,56.16,2.0,88,0,10315,Berlin,Friedrichsfelde (Lichtenberg),False,False,False,False,False
105045416,544.82,35.69,1.0,55,3,12347,Berlin,Britz (Neukölln),True,False,True,True,False
105046323,1200.0,37.0,2.0,130,1,10119,Berlin-Mitte,Mitte (Mitte),False,True,True,False,False
105049248,959.82,63.85,2.0,7,2,13156,Berlin,Niederschönhausen (Pankow),True,True,True,True,False
105049744,853.68,60.99,2.0,133,4,13585,Berlin,Spandau (Spandau),False,False,True,False,False
105049883,737.6,62.24,2.0,100,2,13088,Berlin-Weißensee,None,True,False,False,False,False
105050549,699.66,65.13,1.5,87,2,13595,Berlin,Spandau (Spandau),False,False,False,False,False
105050555,593.9,46.95,1.0,43,2,13597,Berlin,Spandau (Spandau),True,False,True,True,False
105051267,638.0,44.85,1.0,108,1,13088,Berlin,Weißensee (Weißensee),True,False,False,False,False
105057989,2031.7,139.72,4.0,8,None,13187,Berlin,Pankow (Pankow),True,True,False,True,False
